filename,depth_cm
image_62.jpg,45
image_63.jpg,10
image_64.jpg,35
image_65.jpg,25
image_66.jpg,45
image_67.jpg,25
image_68.jpg,35
image_69.jpg,35
image_7.jpg,65
image_70.jpg,45
image_73.jpg,45
image_74.jpg,25
image_75.jpg,25
image_77.jpg,75
image_78.jpg,76.9
image_79.jpg,65
image_80.jpg,20
image_81.jpg,87.84
image_82.jpg,76.5
image_83.jpg,45
image_84.jpg,65
image_86.jpg,35
image_87.jpg,65
image_89.jpg,35
image_9.jpg,15
image_90.jpg,35
image_91.jpg,35
image_92.jpg,55
image_93.jpg,96
image_94.jpg,35
image_95.jpg,35
image_97.jpg,55
image_98.jpg,55
image_99.jpg,35
landscape-view-lonely-dead-tree-260nw-1705648108.webp,0
90cm_image3.webp,90
80cm_image 3.jpeg,80
80cm_image2.jfif,80
100cm_image1.jpg,100
2cm_image10.jpg,2
2cm_image9.jpg,2
2cm_image7.png,2
2cm_image6.png,2
2cm_image5.png,2
2cm_image4.png,2
6cm_image2.png,6
5cm_image 1.jfif,5
