filename,depth_cm
20.17cm.jpg,20.17
20.17cm_1.jpg,20.17
20.18cm.jpg,20.18
20.18cm_1.jpg,20.18
20.19cm.jpg,20.19
20.19cm_1.jpg,20.19
20.1cm.jpg,20.1
20.1cm_1.jpg,20.1
20.20cm.jpg,20.2
20.20cm_1.jpg,20.2
20.21cm.jpg,20.21
20.21cm.png,20.21
20.22c.jpg,20.22
20.24cm.jpg,20.24
20.25cm.jpg,20.25
20.26cm.jpg,20.26
20.27cm.jpg,20.27
20.28cm.jpg,20.28
20.29cm.jpg,20.29
20.2cm.jpg,20.2
20.2cm_1.jpg,20.2
20.30cm.jpg,20.3
20.31cm.jpg,20.31
20.32cm.jpg,20.32
20.33cm.jpg,20.33
20.3cm.jpg,20.3
20cm.jpg,20.0
20cm_1.jpg,20.0
20cm_2.jpg,20.0
22.50cm.jpg,22.5
22.50cm.png,22.5
22.50cm_1.jpg,22.5
22.51cm.jpg,22.51
22.52cm.jpg,22.52
22.53cm.jpg,22.53
22.54cm.jpg,22.54
22.55cm.jpg,22.55
22.56cm.jpg,22.56
22.57cm.jpg,22.57
22.5cm.jpg,22.5
22.5cm.png,22.5
22.5cm_1.png,22.5
25.00cm.jpg,25.0
25.00cm_1.jpg,25.0
25.00cm_2.jpg,25.0
25.01cm.jpg,25.01
25.01cm.png,25.01
25.01cm_1.jpg,25.01
25.02cm.jpg,25.02
25.02cm.png,25.02
25.03cm.jpg,25.03
25.03cm.png,25.03
25.04cm.png,25.04
25.05cm.jpg,25.05
25.06cm.jpg,25.06
25.0cm.jpg,25.0
25.0cm.png,25.0
25.0cm_1.jpg,25.0
25.0cm_2.jpg,25.0
25.5cm.jpg,25.5
25cm.jpg,25.0
25cm.png,25.0
25cm_1.png,25.0
26cm.jpg,26.0
27.50cm.jpg,27.5
27.50cm.png,27.5
27.51cm.jpg,27.51
27.51cm.png,27.51
27.52cm.jpg,27.52
27.52cm_1.jpg,27.52
27.53cm.jpg,27.53
27.54cm.jpg,27.54
27.55cm.jpg,27.55
27.56cm.jpg,27.56
27.57cm.png,27.57
27.58cm.png,27.58
27.59cm.png,27.59
27.5cm.jpg,27.5
27.5cm.png,27.5
27.60cm.jpg,27.6
27.61cm.jpg,27.61
27.62cm.jpg,27.62
27.63cm.jpg,27.63
27.64cm.jpg,27.64
27.65cm.jpg,27.65
27.66cm.jpg,27.66
27.6cm.jpg,27.6
2cm.jpg,2.0
30.00.jpg,30.0
30.01cm.jpg,30.01
30.02cm.jpg,30.02
30.03cm.png,30.03
30.0cm.jpg,30.0
30.0cm.png,30.0
30cm.png,30.0
30cm_1.png,30.0
30cm_2.png,30.0
32.0cm.jpg,32.0
32.0cm_1.jpg,32.0
32.50cm.jpg,32.5
32.50cm_1.jpg,32.5
32.51cm.jpg,32.51
32.51cm_1.jpg,32.51
32.51cm_2.jpg,32.51
32.52cm.jpg,32.52
32.52cm_1.jpg,32.52
32.53cm.png,32.53
32.54cm.jpg,32.54
32.5cm.jpg,32.5
32.5cm_1.jpg,32.5
32.5cm_2.jpg,32.5
32cm.jpg,32.0
35.00cm.jpg,35.0
35.00cm.png,35.0
35.00cm_1.jpg,35.0
35.01cm.jpg,35.01
35.01cm.png,35.01
35.02cm.jpg,35.02
35.03cm.jpg,35.03
35.04cm.jpg,35.04
35.0cm.png,35.0
35.0cm_1.png,35.0
35.0cm_2.png,35.0
35.5cm.jpg,35.5
35cm.jpg,35.0
35cm.png,35.0
35cm_1.png,35.0
36cm.jpg,36.0
37.50cm.jpg,37.5
37.50cm.png,37.5
37.51cm.jpg,37.51
37.51cm_1.jpg,37.51
37.52cm.jpg,37.52
37.53cm.jpg,37.53
37.54cm.jpg,37.54
37.55cm.jpg,37.55
37.56cm.jpg,37.56
37.57cm.jpg,37.57
37.58cm.png,37.58
37.5cm.jpg,37.5
37.5cm_1.jpg,37.5
37.5cm_2.jpg,37.5
37cm.jpg,37.0
40.00cm.jpg,40.0
40.01cm.png,40.01
40.5cm.jpg,40.5
40cm.png,40.0
40cm_1.png,40.0
42.5.jpg,42.5
42.50cm.jpg,42.5
42.50cm_1.jpg,42.5
42.51cm.jpg,42.51
42.51cm.png,42.51
42.51cm_1.png,42.51
42.52cm.jpg,42.52
42.52cm_1.jpg,42.52
42.53cm.jpg,42.53
42.53cm_1.jpg,42.53
42.5cm.png,42.5
42.5cm_1.png,42.5
42cm.png,42.0
45.00cm.jpg,45.0
45.01cm.png,45.01
45.02cm.jpg,45.02
45.03cm.png,45.03
45.04cm.jpg,45.04
45.0cm.jpg,45.0
45.5cm.png,45.5
45cm.jpg,45.0
45cm.png,45.0
45cm_1.png,45.0
47.0cm.png,47.0
47.50cm.jpg,47.5
47.50cm.png,47.5
47.51cm.jpg,47.51
47.52cm.jpg,47.52
47.5cm.jpg,47.5
47.5cm_1.jpg,47.5
47cm.jpg,47.0
48cm.png,48.0
5.0cm.jpg,5.0
50.00cm.jpg,50.0
50.00cm.png,50.0
50.01cm.jpg,50.01
50.01cm_1.jpg,50.01
50.02.jpg,50.02
50.02cm.jpg,50.02
50.03cm.jpg,50.03
50.04cm.jpg,50.04
50.0cm.jpg,50.0
50.0cm.png,50.0
50.51cm.jpg,50.51
50.5cm.png,50.5
50cm.jpg,50.0
50cm.png,50.0
50cm_1.png,50.0
51cm.jpg,51.0
52.01cm.png,52.01
52.0cm.jpg,52.0
52.5.jpg,52.5
52.50cm.jpg,52.5
52.51cm.jpg,52.51
52.51cm.png,52.51
52.5cm.jpg,52.5
52.6cm.png,52.6
52cm.jpg,52.0
53cm.jpg,53.0
54cm.jpg,54.0
55.00cm.jpg,55.0
55.00cm_1.jpg,55.0
55.01cm.jpg,55.01
55.0cm.jpg,55.0
55.0cm.png,55.0
55cm.jpg,55.0
55cm_1.jpg,55.0
55cm_2.jpg,55.0
57.5cm.jpg,57.5
57.5cm.png,57.5
57cm.png,57.0
5cm.jpg,5.0
5cm_1.jpg,5.0
60.00cm.png,60.0
60.01cm.png,60.01
60.02cm.jpg,60.02
60.0cm.png,60.0
60.0cm_1.png,60.0
60cm.jpg,60.0
60cm.png,60.0
60cm_1.jpg,60.0
62.5cm.jpg,62.5
62cm.png,62.0
63cm.jpg,63.0
65.01cm.jpg,65.01
65.0cm.png,65.0
65cm.jpg,65.0
65cm.png,65.0
67cm.jpg,67.0
68cm.png,68.0
7.50cm.jpg,7.5
7.5cm.jpg,7.5
70.01cm.jpg,70.01
70.01cm.png,70.01
70.02cm.png,70.02
70.03cm.png,70.03
70.0cm.jpg,70.0
70.0cm.png,70.0
70cm.jpg,70.0
70cm_1.jpg,70.0
70cm_2.jpg,70.0
72.5cm.png,72.5
72cm.png,72.0
75.0cm.png,75.0
75cm.jpg,75.0
75cm_1.jpg,75.0
77.5cm.jpg,77.5
77.5cm_1.jpg,77.5
80.0cm.png,80.0
80cm.png,80.0
80cm_1.png,80.0
82.0cm.png,82.0
82.5cm.jpg,82.5
82cm.png,82.0
85.0cm.jpg,85.0
85.0cm.png,85.0
85cm.jpg,85.0
85cm.png,85.0
87.50cm.png,87.5
87.51cm.png,87.51
87.52cm.png,87.52
87.5cm.png,87.5
90.00cm.jpg,90.0
90.01cm.jpg,90.01
90.01cm_1.jpg,90.01
90.02cm.jpg,90.02
90.03cm.jpg,90.03
90.04cm.jpg,90.04
90.05cm.jpg,90.05
90.06cm.jpg,90.06
90.07cm.jpg,90.07
90.0cm.png,90.0
90cm.jpg,90.0
90cm.png,90.0
90cm_1.png,90.0
95.0cm.jpg,95.0
95cm.jpg,95.0
95cm.png,95.0
97.5cm.png,97.5
Flood_16375.jpg,117.52
hardneg_barren_001.jpg,83.33
hardneg_barren_002.jpg,82.91
hardneg_barren_003.jpg,83.52
hardneg_barren_004.jpg,83.62
hardneg_barren_005.jpg,83.24
hardneg_barren_006.jpg,83.64
hardneg_barren_007.jpg,83.16
hardneg_barren_008.jpg,83.24
hardneg_barren_009.jpg,83.08
hardneg_barren_010.jpg,83.34
hardneg_barren_011.jpg,83.35
hardneg_barren_012.jpg,82.97
hardneg_barren_013.jpg,83.26
hardneg_barren_014.jpg,83.4
hardneg_barren_015.jpg,82.96
hardneg_barren_016.jpg,83.03
hardneg_barren_017.jpg,83.23
hardneg_barren_018.jpg,83.22
hardneg_barren_019.jpg,83.41
hardneg_barren_020.jpg,83.65
hardneg_barren_021.jpg,83.38
hardneg_barren_022.jpg,83.54
hardneg_barren_023.jpg,83.18
hardneg_barren_024.jpg,83.29
hardneg_barren_025.jpg,83.39
hardneg_barren_026.jpg,83.34
hardneg_barren_027.jpg,83.15
hardneg_barren_028.jpg,83.58
hardneg_barren_029.jpg,83.39
hardneg_barren_030.jpg,83.81
hardneg_rain_001.jpg,86.54
hardneg_rain_002.jpg,86.81
hardneg_rain_003.jpg,86.66
hardneg_rain_004.jpg,87.74
hardneg_rain_005.jpg,86.81
hardneg_rain_006.jpg,86.27
hardneg_rain_007.jpg,87.48
hardneg_rain_008.jpg,87.07
hardneg_rain_009.jpg,86.66
hardneg_rain_010.jpg,86.53
hardneg_rain_011.jpg,86.94
hardneg_rain_012.jpg,86.4
hardneg_reflection_001.jpg,85.4
hardneg_reflection_002.jpg,85.68
hardneg_reflection_003.jpg,85.14
hardneg_reflection_004.jpg,85.14
hardneg_reflection_005.jpg,84.73
hardneg_reflection_006.jpg,85.01
hardneg_reflection_007.jpg,85.27
hardneg_reflection_008.jpg,85.14
hardneg_reflection_009.jpg,85.27
hardneg_reflection_010.jpg,85.14
hardneg_reflection_011.jpg,85.4
hardneg_reflection_012.jpg,85.54
image_10.jpg,115.22
image_100.jpg,113.97
image_101.jpg,96.41
image_102.jpg,123.9
image_103.jpg,81.4
image_104.jpg,128.71
image_105.jpg,118.38
image_106.jpg,75.37
image_107.jpg,122.46
image_108.jpg,117.13
image_110.jpg,122.91
image_111.jpg,127.36
image_112.jpg,102.02
image_113.jpg,125.15
image_115.jpg,115.45
image_116.jpg,123.99
image_117.jpg,113.89
image_118.jpg,128.98
image_119.jpg,115.63
image_122.jpg,74.57
image_123.jpg,76.56
image_124.jpg,86.58
image_125.jpg,123.07
image_128.jpg,103.74
image_129.jpg,121.79
image_13.jpg,100.53
image_130.jpg,71.28
image_131.jpg,85.43
image_132.jpg,109.69
image_133.jpg,122.66
image_136.jpg,126.82
image_137.jpg,127.15
image_138.jpg,123.13
image_139.jpg,77.28
image_14.jpg,25.0
image_140.jpg,71.03
image_142.jpg,126.11
image_143.jpg,77.84
image_144.jpg,101.5
image_145.jpg,124.78
image_147.jpg,78.73
image_148.jpg,81.98
image_149.jpg,115.92
image_15.jpg,71.77
image_150.jpg,123.28
image_151.jpg,119.8
image_152.jpg,106.52
image_153.jpg,73.06
image_154.jpg,95.06
image_155.jpg,117.87
image_156.jpg,116.15
image_157.jpg,124.62
image_159.jpg,73.5
image_16.jpg,5.0
image_160.jpg,115.58
image_161.jpg,128.42
image_162.jpg,127.96
image_163.jpg,122.12
image_164.jpg,83.52
image_166.jpg,80.58
image_168.jpg,122.99
image_169.jpg,80.05
image_17.jpg,113.58
image_170.jpg,83.76
image_171.jpg,112.89
image_172.jpg,85.26
image_173.jpg,126.69
image_174.jpg,105.09
image_175.jpg,88.89
image_177.jpg,83.34
image_178.jpg,109.82
image_179.jpg,97.42
image_18.jpg,88.59
image_180.jpg,122.5
image_181.jpg,130.29
image_182.jpg,85.14
image_183.jpg,85.84
image_184.jpg,127.78
image_185.jpg,111.32
image_186.jpg,87.61
image_187.jpg,118.45
image_188.jpg,111.62
image_189.jpg,127.31
image_19.jpg,82.69
image_190.jpg,127.49
image_191.jpg,87.5
image_192.jpg,116.92
image_194.jpg,120.76
image_195.jpg,114.7
image_196.jpg,81.54
image_198.jpg,80.18
image_199.jpg,120.85
image_2.jpg,5.0
image_20.jpg,68.21
image_200.jpg,116.77
image_201.jpg,111.72
image_202.jpg,118.85
image_203.jpg,112.64
image_204.jpg,126.02
image_205.jpg,85.9
image_206.jpg,112.84
image_207.jpg,100.93
image_208.jpg,108.88
image_210.jpg,81.2
image_211.jpg,73.81
image_212.jpg,126.92
image_213.jpg,76.21
image_214.jpg,125.52
image_215.jpg,126.49
image_216.jpg,79.99
image_218.jpg,83.12
image_219.jpg,126.15
image_22.jpg,119.46
image_220.jpg,77.72
image_221.jpg,118.73
image_222.jpg,125.17
image_223.jpg,129.63
image_224.jpg,124.49
image_225.jpg,82.6
image_226.jpg,122.25
image_227.jpg,115.97
image_23.jpg,124.09
image_230.jpg,123.42
image_231.jpg,83.33
image_232.jpg,113.42
image_233.jpg,125.0
image_235.jpg,123.64
image_236.jpg,125.42
image_237.jpg,118.6
image_24.jpg,65.0
image_241.jpg,79.34
image_242.jpg,126.1
image_243.jpg,110.11
image_244.jpg,120.48
image_246.jpg,125.91
image_247.jpg,90.41
image_248.jpg,123.33
image_249.jpg,128.53
image_25.jpg,125.89
image_250.jpg,107.49
image_251.jpg,123.29
image_252.jpg,80.89
image_253.jpg,76.27
image_254.jpg,126.23
image_255.jpg,125.54
image_256.jpg,123.31
image_258.jpg,84.66
image_259.jpg,112.23
image_26.jpg,81.02
image_260.jpg,122.55
image_261.jpg,72.56
image_262.jpg,105.58
image_263.jpg,25.0
image_264.jpg,120.32
image_266.jpg,76.28
image_267.jpg,124.76
image_268.jpg,83.74
image_269.jpg,60.6
image_27.jpg,124.43
image_270.jpg,108.85
image_271.jpg,125.36
image_272.jpg,122.99
image_273.jpg,125.94
image_274.jpg,126.51
image_275.jpg,88.33
image_276.jpg,96.96
image_277.jpg,124.76
image_278.jpg,72.16
image_279.jpg,87.4
image_28.jpg,121.49
image_280.jpg,81.94
image_281.jpg,88.9
image_282.jpg,121.68
image_283.jpg,125.53
image_284.jpg,76.39
image_286.jpg,83.92
image_287.jpg,77.93
image_288.jpg,122.58
image_289.jpg,81.38
image_29.jpg,115.32
image_290.jpg,123.34
image_291.jpg,77.38
image_292.jpg,127.68
image_293.jpg,75.92
image_294.jpg,77.84
image_295.jpg,81.61
image_296.jpg,104.34
image_297.jpg,80.8
image_298.jpg,85.98
image_299.jpg,127.62
image_30.jpg,88.83
image_300.jpg,74.08
image_301.jpg,80.92
image_302.jpg,83.87
image_303.jpg,69.59
image_304.jpg,120.35
image_306.jpg,129.68
image_307.jpg,81.98
image_308.jpg,128.2
image_309.jpg,81.98
image_310.jpg,86.29
image_312.jpg,127.28
image_313.jpg,75.5
image_314.jpg,122.3
image_315.jpg,122.87
image_317.jpg,66.88
image_318.jpg,72.37
image_319.jpg,115.28
image_320.jpg,113.04
image_321.jpg,74.26
image_322.jpg,116.93
image_323.jpg,72.24
image_324.jpg,77.2
image_325.jpg,79.21
image_326.jpg,122.69
image_327.jpg,125.3
image_328.jpg,77.71
image_329.jpg,124.48
image_33.jpg,127.54
image_330.jpg,81.96
image_331.jpg,125.76
image_332.jpg,90.43
image_333.jpg,70.94
image_334.jpg,119.28
image_335.jpg,80.4
image_336.jpg,77.03
image_337.jpg,120.88
image_338.jpg,125.63
image_339.jpg,76.19
image_34.jpg,126.7
image_340.jpg,124.26
image_341.jpg,115.52
image_342.jpg,82.04
image_343.jpg,84.9
image_344.jpg,125.48
image_345.jpg,77.48
image_346.jpg,71.93
image_347.jpg,126.42
image_348.jpg,75.58
image_349.jpg,124.81
image_35.jpg,126.69
image_350.jpg,79.15
image_351.jpg,72.68
image_353.jpg,90.68
image_354.jpg,123.79
image_355.jpg,86.21
image_356.jpg,126.39
image_357.jpg,94.24
image_358.jpg,127.4
image_359.jpg,110.53
image_36.jpg,71.29
image_360.jpg,81.25
image_361.jpg,109.75
image_363.jpg,80.06
image_364.jpg,84.06
image_365.jpg,105.13
image_366.jpg,83.52
image_367.jpg,82.32
image_368.jpg,125.61
image_369.jpg,83.24
image_37.jpg,123.34
image_370.jpg,77.84
image_371.jpg,122.92
image_372.jpg,77.41
image_373.jpg,124.93
image_374.jpg,80.83
image_375.jpg,72.28
image_376.jpg,78.46
image_377.jpg,121.21
image_378.jpg,121.94
image_379.jpg,77.62
image_38.jpg,126.45
image_380.jpg,84.65
image_381.jpg,75.53
image_382.jpg,93.95
image_383.jpg,85.86
image_384.jpg,124.18
image_385.jpg,116.83
image_386.jpg,85.62
image_387.jpg,71.22
image_388.jpg,78.71
image_389.jpg,125.07
image_39.jpg,127.59
image_390.jpg,121.7
image_391.jpg,86.94
image_392.jpg,124.3
image_393.jpg,123.68
image_394.jpg,77.71
image_395.jpg,79.21
image_396.jpg,81.61
image_397.jpg,77.3
image_398.jpg,71.2
image_399.jpg,110.11
image_4.jpg,35.0
image_400.jpg,125.39
image_401.jpg,89.47
image_402.jpg,75.89
image_404.jpg,113.56
image_405.jpg,119.76
image_406.jpg,80.86
image_407.jpg,35.0
image_408.jpg,15.0
image_409.jpg,71.02
image_41.jpg,120.69
image_410.jpg,124.77
image_411.jpg,70.14
image_413.jpg,86.14
image_414.jpg,124.0
image_415.jpg,126.97
image_416.jpg,82.86
image_417.jpg,87.62
image_418.jpg,129.0
image_419.jpg,91.0
image_420.jpg,83.38
image_421.jpg,116.62
image_422.jpg,88.01
image_423.jpg,111.59
image_424.jpg,120.92
image_425.jpg,117.67
image_426.jpg,113.04
image_427.jpg,126.34
image_428.jpg,123.95
image_429.jpg,118.44
image_43.jpg,104.45
image_430.jpg,82.33
image_431.jpg,80.05
image_432.jpg,20.0
image_433.jpg,2.0
image_435.jpg,92.0
image_436.jpg,78.67
image_437.jpg,74.08
image_438.jpg,119.3
image_439.jpg,2.0
image_44.jpg,125.67
image_440.jpg,80.72
image_441.jpg,74.44
image_45.jpg,88.93
image_46.jpg,122.08
image_47.jpg,119.56
image_48.jpg,125.86
image_49.jpg,123.0
image_50.jpg,95.3
image_51.jpg,121.38
image_52.jpg,112.62
image_53.jpg,116.19
image_54.jpg,124.37
image_55.jpg,122.73
image_58.jpg,79.03
image_59.jpg,79.34
image_6.jpg,76.87
image_60.jpg,80.96
image_62.jpg,125.44
image_63.jpg,124.71
image_64.jpg,120.39
image_65.jpg,121.22
image_66.jpg,122.76
image_67.jpg,114.18
image_68.jpg,126.52
image_69.jpg,123.75
image_7.jpg,123.15
image_70.jpg,125.34
image_73.jpg,88.54
image_74.jpg,115.04
image_75.jpg,25.0
image_77.jpg,109.48
image_78.jpg,76.9
image_79.jpg,90.35
image_80.jpg,20.0
image_81.jpg,87.84
image_82.jpg,76.5
image_83.jpg,116.91
image_84.jpg,113.99
image_86.jpg,112.55
image_87.jpg,128.2
image_89.jpg,103.37
image_9.jpg,15.0
image_90.jpg,126.96
image_91.jpg,103.06
image_92.jpg,123.93
image_93.jpg,77.65
image_94.jpg,86.26
image_95.jpg,125.69
image_97.jpg,126.36
image_98.jpg,126.44
image_99.jpg,124.57
landscape-view-lonely-dead-tree-260nw-1705648108.webp,0.0
